,number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,closed_code,resolved_by,resolved_at,closed_at,resolution_time,categoria_num
112719,INC0027318,Closed,False,0,0,3,True,Caller 5293,Opened by  17,9/5/2016 09:08,908,14/5/2016 17:07,Phone,Location 64,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,code 6,Resolved by 151,9/5/2016 16:52,14/5/2016 17:07,7.733333333333333,61.0
112722,INC0027319,Closed,False,0,0,2,True,Caller 3828,Opened by  24,9/5/2016 09:08,908,14/5/2016 10:07,Phone,Location 161,Category 26,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 7,Resolved by 15,9/5/2016 09:15,14/5/2016 10:07,0.11666666666666667,26.0
112725,INC0027320,Closed,False,0,0,2,True,Caller 1165,Opened by  501,9/5/2016 09:09,908,14/5/2016 10:07,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,code 6,Resolved by 212,9/5/2016 09:38,14/5/2016 10:07,0.48333333333333334,46.0
112731,INC0027322,Closed,False,2,0,5,True,Caller 2847,Opened by  17,9/5/2016 09:15,908,15/5/2016 09:07,Phone,Location 38,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,code 6,Resolved by 151,10/5/2016 08:56,15/5/2016 09:07,23.683333333333334,61.0
112734,INC0027323,Closed,False,0,0,2,True,Caller 1057,Opened by  24,9/5/2016 09:16,908,14/5/2016 10:07,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 7,Resolved by 15,9/5/2016 09:30,14/5/2016 10:07,0.23333333333333334,42.0
112743,INC0027324,Closed,False,1,0,8,True,Caller 1829,Opened by  17,9/5/2016 09:16,908,15/5/2016 09:07,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,code 5,Resolved by 227,10/5/2016 09:03,15/5/2016 09:07,23.783333333333335,26.0
112746,INC0027325,Closed,False,0,0,2,True,Caller 3333,Opened by  17,9/5/2016 09:16,908,14/5/2016 14:07,Phone,Location 161,Category 20,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 15,9/5/2016 14:00,14/5/2016 14:07,4.733333333333333,20.0
112755,INC0027327,Closed,False,2,0,10,True,Caller 363,Opened by  17,9/5/2016 09:21,908,14/5/2016 13:07,Phone,Location 108,Category 57,Subcategory 270,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,True,Do Not Notify,code 7,Resolved by 143,9/5/2016 12:15,14/5/2016 13:07,2.9,57.0
112758,INC0027329,Closed,False,0,0,2,True,Caller 1934,Opened by  24,9/5/2016 09:22,908,14/5/2016 10:07,Phone,Location 204,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,9/5/2016 09:38,14/5/2016 10:07,0.26666666666666666,42.0
112764,INC0027331,Closed,False,1,0,5,True,Caller 3102,Opened by  293,9/5/2016 09:26,908,15/5/2016 12:07,Phone,Location 51,Category 17,Subcategory 90,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,code 8,Resolved by 114,10/5/2016 12:04,15/5/2016 12:07,26.633333333333333,17.0
112768,INC0027333,Closed,False,0,0,3,True,Caller 4166,Opened by  403,9/5/2016 09:30,908,14/5/2016 10:07,Phone,Location 51,Category 42,Subcategory 29,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 134,False,True,Do Not Notify,code 7,Resolved by 120,9/5/2016 09:49,14/5/2016 10:07,0.31666666666666665,42.0
112771,INC0027334,Closed,False,0,0,2,True,Caller 4808,Opened by  17,9/5/2016 09:33,908,14/5/2016 10:07,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,9/5/2016 10:01,14/5/2016 10:07,0.4666666666666667,42.0
112776,INC0027335,Closed,False,0,0,4,True,Caller 425,Opened by  24,9/5/2016 09:36,908,14/5/2016 17:07,Phone,Location 143,Category 57,Subcategory 120,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 180,False,True,Do Not Notify,,Resolved by 163,9/5/2016 16:34,14/5/2016 17:07,6.966666666666667,57.0
112787,INC0027336,Closed,False,2,0,16,False,Caller 2771,Opened by  17,9/5/2016 09:36,908,25/5/2016 15:07,Phone,Location 161,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 109,False,True,Do Not Notify,code 6,Resolved by 98,20/5/2016 14:43,25/5/2016 15:07,269.1166666666667,23.0
112792,INC0027337,Closed,False,0,0,4,True,Caller 608,Opened by  17,9/5/2016 09:36,908,15/5/2016 10:07,Phone,Location 204,Category 61,Subcategory 36,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,code 6,Resolved by 180,10/5/2016 09:52,15/5/2016 10:07,24.266666666666666,61.0
112800,INC0027338,Closed,False,3,0,8,True,Caller 4442,Opened by  131,9/5/2016 09:38,908,17/5/2016 13:07,Phone,Location 161,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 50,False,True,Do Not Notify,code 6,Resolved by 47,12/5/2016 12:40,17/5/2016 13:07,75.03333333333333,32.0
112809,INC0027339,Closed,False,0,0,8,True,Caller 3980,Opened by  17,9/5/2016 09:39,908,15/5/2016 17:07,Phone,Location 108,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,True,Do Not Notify,code 9,Resolved by 153,10/5/2016 16:48,15/5/2016 17:07,31.15,9.0
112813,INC0027341,Closed,False,0,0,3,True,Caller 19,Opened by  24,9/5/2016 09:41,908,15/5/2016 16:07,Phone,Location 161,Category 61,Subcategory 16,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,code 6,Resolved by 151,10/5/2016 15:21,15/5/2016 16:07,29.666666666666668,61.0
112816,INC0027342,Closed,False,0,0,2,True,Caller 2985,Opened by  17,9/5/2016 09:44,908,14/5/2016 11:07,Phone,Location 204,Category 35,Subcategory 132,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 7,Resolved by 11,9/5/2016 10:16,14/5/2016 11:07,0.5333333333333333,35.0
112821,INC0027349,Closed,False,0,0,4,True,Caller 5362,Opened by  17,9/5/2016 09:49,908,15/5/2016 11:07,Phone,Location 108,Category 61,Subcategory 16,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 196,False,True,Do Not Notify,code 6,Resolved by 178,10/5/2016 10:57,15/5/2016 11:07,25.133333333333333,61.0
112824,INC0027351,Closed,False,0,0,2,True,Caller 4575,Opened by  501,9/5/2016 09:55,908,14/5/2016 11:07,Phone,Location 143,Category 20,Subcategory 103,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,code 6,Resolved by 212,9/5/2016 10:11,14/5/2016 11:07,0.26666666666666666,20.0
112831,INC0027352,Closed,False,3,0,6,False,Caller 369,Opened by  131,9/5/2016 09:55,908,8/6/2016 17:07,Phone,Location 143,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,3/6/2016 16:26,8/6/2016 17:07,606.5166666666667,32.0
112838,INC0027353,Closed,False,3,0,7,True,Caller 3960,Opened by  24,9/5/2016 09:57,908,17/5/2016 15:07,Phone,Location 124,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,code 6,Resolved by 177,12/5/2016 14:53,17/5/2016 15:07,76.93333333333334,42.0
112845,INC0027354,Closed,False,2,0,19,False,Caller 3504,Opened by  17,9/5/2016 09:58,908,21/6/2016 11:00,Phone,Location 51,Category 32,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,code 6,Resolved by 177,16/6/2016 10:48,21/6/2016 11:00,912.8333333333334,32.0
112854,INC0027355,Closed,False,4,0,9,True,Caller 1185,Opened by  17,9/5/2016 09:59,908,17/5/2016 09:07,Phone,Location 93,Category 46,Subcategory 72,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 37,False,True,Do Not Notify,code 6,Resolved by 35,12/5/2016 08:28,17/5/2016 09:07,70.48333333333333,46.0
112858,INC0027356,Closed,False,1,0,3,True,Caller 3821,Opened by  17,9/5/2016 10:01,908,14/5/2016 11:07,Phone,Location 97,Category 9,Subcategory 202,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 9,Resolved by 11,9/5/2016 10:25,14/5/2016 11:07,0.4,9.0
112863,INC0027357,Closed,False,1,0,7,False,Caller 5344,Opened by  131,9/5/2016 10:03,908,25/5/2016 12:07,Phone,Location 41,Category 23,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 109,False,True,Do Not Notify,code 6,Resolved by 98,20/5/2016 11:53,25/5/2016 12:07,265.8333333333333,23.0
112869,INC0027358,Closed,False,0,0,5,True,Caller 4576,Opened by  24,9/5/2016 10:07,908,15/5/2016 11:07,Phone,Location 111,Category 9,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,code 6,Resolved by 126,10/5/2016 10:25,15/5/2016 11:07,24.3,9.0
112874,INC0027359,Closed,False,1,0,4,True,Caller 1474,Opened by  131,9/5/2016 10:09,908,15/5/2016 11:07,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,code 6,Resolved by 177,10/5/2016 10:54,15/5/2016 11:07,24.75,42.0
112880,INC0027360,Closed,False,1,0,20,False,Caller 2136,Opened by  17,9/5/2016 10:09,908,4/7/2016 15:00,Phone,Location 93,Category 40,Subcategory 43,2 - Medium,2 - Medium,3 - Moderate,Group 76,Resolver 108,False,True,Do Not Notify,code 3,Resolved by 220,29/6/2016 14:28,4/7/2016 15:00,1228.3166666666666,40.0
112883,INC0027362,Closed,False,0,0,2,True,Caller 5145,Opened by  17,9/5/2016 10:11,908,14/5/2016 11:07,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,9/5/2016 10:18,14/5/2016 11:07,0.11666666666666667,42.0
112887,INC0027365,Closed,False,0,0,3,True,Caller 3138,Opened by  17,9/5/2016 10:14,908,14/5/2016 11:07,Phone,Location 204,Category 37,Subcategory 135,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 7,Resolved by 11,9/5/2016 10:24,14/5/2016 11:07,0.16666666666666666,37.0
112896,INC0027368,Closed,False,0,0,10,False,Caller 3470,Opened by  17,9/5/2016 10:16,908,21/5/2016 11:07,Phone,Location 44,Category 44,Subcategory 59,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,False,True,Do Not Notify,code 6,Resolved by 11,16/5/2016 10:22,21/5/2016 11:07,168.1,44.0
112906,INC0027369,Closed,False,1,0,10,False,Caller 3590,Opened by  24,9/5/2016 10:17,908,23/5/2016 09:07,Phone,Location 204,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,18/5/2016 08:38,23/5/2016 09:07,214.35,57.0
112909,INC0027371,Closed,False,0,0,2,True,Caller 2531,Opened by  131,9/5/2016 10:20,908,14/5/2016 11:07,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,code 7,Resolved by 66,9/5/2016 10:26,14/5/2016 11:07,0.1,42.0
112912,INC0027372,Closed,False,0,0,2,True,Caller 1352,Opened by  17,9/5/2016 10:22,908,14/5/2016 11:07,Phone,Location 143,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,9/5/2016 10:31,14/5/2016 11:07,0.15,26.0
112923,INC0027373,Closed,False,1,0,10,True,Caller 2302,Opened by  17,9/5/2016 10:23,908,15/5/2016 17:07,Phone,Location 108,Category 24,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,True,Do Not Notify,code 6,Resolved by 153,10/5/2016 16:57,15/5/2016 17:07,30.566666666666666,24.0
112931,INC0027374,Closed,False,2,0,8,True,Caller 74,Opened by  17,9/5/2016 10:24,908,17/5/2016 11:07,Phone,Location 204,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,code 5,Resolved by 113,12/5/2016 11:05,17/5/2016 11:07,72.68333333333334,26.0
112935,INC0027375,Closed,False,0,0,3,True,Caller 2916,Opened by  301,9/5/2016 10:26,908,17/5/2016 12:07,Phone,Location 204,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,code 5,Resolved by 113,12/5/2016 11:16,17/5/2016 12:07,72.83333333333333,53.0
112938,INC0027376,Closed,False,0,0,2,True,Caller 1697,Opened by  17,9/5/2016 10:27,908,14/5/2016 11:07,Phone,Location 161,Category 26,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 9,Resolved by 11,9/5/2016 10:45,14/5/2016 11:07,0.3,26.0
112942,INC0027378,Closed,False,0,0,3,True,Caller 876,Opened by  17,9/5/2016 10:27,908,14/5/2016 11:10,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 7,Resolved by 11,9/5/2016 11:07,14/5/2016 11:10,0.6666666666666666,26.0
112946,INC0027381,Closed,False,2,0,3,False,Caller 1412,Opened by  501,9/5/2016 10:28,908,8/6/2016 17:07,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,code 6,Resolved by 212,3/6/2016 16:28,8/6/2016 17:07,606.0,26.0
112950,INC0027382,Closed,False,0,0,3,True,Caller 4923,Opened by  131,9/5/2016 10:30,908,14/5/2016 11:07,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,True,Do Not Notify,code 7,Resolved by 66,9/5/2016 10:40,14/5/2016 11:07,0.16666666666666666,26.0
112954,INC0027383,Closed,False,0,0,3,True,Caller 1693,Opened by  155,9/5/2016 10:31,908,14/5/2016 13:07,Phone,Location 71,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,9/5/2016 12:17,14/5/2016 13:07,1.7666666666666666,32.0
112957,INC0027384,Closed,False,0,0,2,True,Caller 2202,Opened by  24,9/5/2016 10:32,908,14/5/2016 11:07,Phone,Location 131,Category 32,Subcategory 9,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 6,Resolved by 15,9/5/2016 10:37,14/5/2016 11:07,0.08333333333333333,32.0
112960,INC0027385,Closed,False,0,0,2,True,Caller 176,Opened by  17,9/5/2016 10:32,908,14/5/2016 11:07,Phone,Location 188,Category 28,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 16,Resolved by 11,9/5/2016 10:40,14/5/2016 11:07,0.13333333333333333,28.0
112965,INC0027386,Closed,False,2,0,4,True,Caller 3630,Opened by  17,9/5/2016 10:34,908,14/5/2016 15:07,Phone,Location 161,Category 26,Subcategory 275,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,code 4,Resolved by 151,9/5/2016 14:38,14/5/2016 15:07,4.066666666666666,26.0
112970,INC0027388,Closed,False,1,0,4,True,Caller 2536,Opened by  17,9/5/2016 10:36,908,14/5/2016 11:07,Phone,Location 38,Category 23,Subcategory 75,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 6,Resolved by 11,9/5/2016 10:45,14/5/2016 11:07,0.15,23.0
112974,INC0027389,Closed,False,1,0,3,True,Caller 1546,Opened by  24,9/5/2016 10:36,908,14/5/2016 16:07,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,True,Do Not Notify,code 6,Resolved by 166,9/5/2016 15:36,14/5/2016 16:07,5.0,42.0
112978,INC0027390,Closed,False,0,0,4,True,Caller 1813,Opened by  17,9/5/2016 10:38,908,15/5/2016 10:10,Phone,Location 204,Category 57,Subcategory 170,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 197,False,True,Do Not Notify,code 6,Resolved by 179,10/5/2016 10:08,15/5/2016 10:10,23.5,57.0
112986,INC0027391,Closed,False,2,0,10,False,Caller 2630,Opened by  17,9/5/2016 10:39,908,24/5/2016 16:10,Phone,Location 204,Category 46,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,False,True,Do Not Notify,code 6,Resolved by 158,19/5/2016 16:07,24/5/2016 16:10,245.46666666666667,46.0
112990,INC0027392,Closed,False,0,0,3,True,Caller 5422,Opened by  17,9/5/2016 10:40,908,14/5/2016 12:07,Phone,Location 143,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 7,Resolved by 11,9/5/2016 11:14,14/5/2016 12:07,0.5666666666666667,26.0
112996,INC0027393,Closed,False,1,0,41,False,Caller 3522,Opened by  131,9/5/2016 10:43,908,4/9/2016 16:00,Phone,Location 93,Category 42,Subcategory 31,2 - Medium,2 - Medium,3 - Moderate,Group 3,Resolver 100,False,True,Do Not Notify,code 6,Resolved by 90,30/8/2016 15:19,4/9/2016 16:00,2716.6,42.0
112999,INC0027394,Closed,False,0,0,2,True,Caller 3440,Opened by  325,9/5/2016 10:45,908,14/5/2016 18:07,Phone,Location 231,Category 8,Subcategory 281,2 - Medium,2 - Medium,3 - Moderate,Group 53,Resolver 121,False,True,Do Not Notify,code 6,Resolved by 109,9/5/2016 17:44,14/5/2016 18:07,6.983333333333333,8.0
113008,INC0027395,Closed,False,4,0,27,False,Caller 5061,Opened by  301,9/5/2016 10:45,908,12/7/2016 09:00,Phone,Location 204,Category 46,Subcategory 150,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,False,True,Do Not Notify,code 6,Resolved by 125,7/7/2016 08:17,12/7/2016 09:00,1413.5333333333333,46.0
113011,INC0027398,Closed,False,0,0,2,True,Caller 1546,Opened by  24,9/5/2016 10:47,908,14/5/2016 11:07,Phone,Location 161,Category 42,Subcategory 223,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,True,True,Do Not Notify,code 7,Resolved by 15,9/5/2016 11:02,14/5/2016 11:07,0.25,42.0
113024,INC0027402,Closed,False,3,0,25,False,Caller 5263,Opened by  17,9/5/2016 10:50,908,2/7/2016 09:07,Phone,Location 161,Category 9,Subcategory 145,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,code 10,Resolved by 22,27/6/2016 09:00,2/7/2016 09:07,1174.1666666666667,9.0
113028,INC0027403,Closed,False,1,0,3,True,Caller 4276,Opened by  239,9/5/2016 10:50,908,14/5/2016 11:07,Phone,Location 35,Category 53,Subcategory 13,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,code 9,Resolved by 114,9/5/2016 10:52,14/5/2016 11:07,0.03333333333333333,53.0
113033,INC0027404,Closed,False,1,0,5,True,Caller 3966,Opened by  381,9/5/2016 10:51,908,17/5/2016 15:07,Phone,Location 18,Category 40,Subcategory 215,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 50,False,True,Do Not Notify,code 6,Resolved by 47,12/5/2016 15:01,17/5/2016 15:07,76.16666666666667,40.0
113039,INC0027405,Closed,False,3,0,6,True,Caller 5615,Opened by  17,9/5/2016 10:52,908,15/5/2016 14:07,Phone,Location 161,Category 26,Subcategory 175,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,code 1,Resolved by 114,10/5/2016 13:46,15/5/2016 14:07,26.9,26.0
113043,INC0027406,Closed,False,0,0,3,False,Caller 4749,Opened by  467,9/5/2016 10:53,908,14/5/2016 14:07,Phone,Location 93,Category 23,Subcategory 75,1 - High,2 - Medium,2 - High,Group 20,Resolver 188,False,True,Do Not Notify,code 6,Resolved by 171,9/5/2016 13:29,14/5/2016 14:07,2.6,23.0
113052,INC0027407,Closed,False,3,0,30,False,Caller 1757,Opened by  17,9/5/2016 10:55,908,24/7/2016 15:07,Phone,Location 51,Category 46,Subcategory 255,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 136,False,True,Do Not Notify,code 6,Resolved by 122,19/7/2016 15:02,24/7/2016 15:07,1708.1166666666666,46.0
113056,INC0027408,Closed,False,0,0,3,True,Caller 5582,Opened by  17,9/5/2016 10:56,908,17/5/2016 17:07,Phone,Location 204,Category 9,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,code 5,Resolved by 113,12/5/2016 16:48,17/5/2016 17:07,77.86666666666666,9.0
113059,INC0027409,Closed,False,0,0,2,True,Caller 4506,Opened by  24,9/5/2016 10:57,908,14/5/2016 12:07,Phone,Location 143,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,code 7,Resolved by 15,9/5/2016 11:15,14/5/2016 12:07,0.3,53.0
113065,INC0027410,Closed,False,1,0,15,False,Caller 4749,Opened by  467,9/5/2016 10:57,908,14/6/2016 18:07,Phone,Location 93,Category 26,Subcategory 175,1 - High,2 - Medium,2 - High,Group 20,Resolver 188,False,True,Do Not Notify,code 6,Resolved by 203,9/6/2016 17:44,14/6/2016 18:07,750.7833333333333,26.0
113068,INC0027411,Closed,False,0,0,2,True,Caller 2047,Opened by  17,9/5/2016 10:57,908,14/5/2016 12:07,Phone,Location 108,Category 53,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,code 9,Resolved by 11,9/5/2016 12:06,14/5/2016 12:07,1.15,53.0
113073,INC0027412,Closed,False,1,0,4,True,Caller 3707,Opened by  17,9/5/2016 11:01,908,14/5/2016 13:07,Phone,Location 204,Category 26,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,code 5,Resolved by 113,9/5/2016 12:19,14/5/2016 13:07,1.3,26.0
113077,INC0027413,Closed,False,0,0,5,True,Caller 1891,Opened by  62,9/5/2016 11:01,908,15/5/2016 11:07,Phone,Location 204,Category 46,Subcategory 174,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,code 6,Resolved by 177,10/5/2016 10:56,15/5/2016 11:07,23.916666666666668,46.0
113082,INC0027414,Closed,False,1,0,10,False,Caller 294,Opened by  301,9/5/2016 11:02,823,1/6/2016 19:13,Phone,Location 204,Category 26,Subcategory 164,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 219,False,True,Do Not Notify,code 6,Resolved by 200,1/6/2016 19:13,1/6/2016 19:13,560.1833333333333,26.0
